,0
mcuentas_saldo_min6,32.65565682347616
Visa_Fvencimiento,32.647878997802735
mttarjeta_visa_debitos_automaticos_delta2,32.589808643658955
thomebanking_tend6,32.27887093734741
mcuenta_corriente_lag2,31.896030690511065
mcaja_ahorro_lag1,31.833345725377402
internet_tend6,31.32170024553935
ccaja_seguridad_lag1,31.28916186777751
rankp_chomebanking_transacciones,30.96259450848897
mactivos_margen_lag1,30.65783596547445
ctarjeta_debito_ratioavg6,30.404636813481645
Master_mpagominimo_lag2,29.19308965365091
mpasivos_margen_ratioavg6,28.60623324839274
Visa_cconsumos_lag1,28.392969823201504
mcomisiones_min6,28.201333328247074
Visa_mpagospesos_ratioavg6,28.11887429618835
Visa_msaldototal,28.10210906632741
ctransferencias_emitidas_ratioavg6,28.044241567611696
Master_fechaalta_ratioavg6,27.898055827140805
ccallcenter_transacciones_delta2,27.60296238390605
Master_Fvencimiento,26.67655768934886
ccallcenter_transacciones,26.668870295206705
ctarjeta_visa_transacciones_tend6,26.5001030775706
cprestamos_personales,26.092123335520434
rankp_Master_mfinanciacion_limite,25.901152824401855
rankn_cdescubierto_preacordado,25.882225121816003
ctrx_quarter_normalizado_lag2,25.77407874806722
chomebanking_transacciones,25.35861209805806
mttarjeta_visa_debitos_automaticos_lag2,25.31472314739227
Visa_mlimitecompra_lag2,25.17971916135152
mpagomiscuentas_tend6,25.174961025873817
ccajas_transacciones_ratioavg6,24.87968219979604
mplazo_fijo_dolares_tend6,24.76434123102824
kmes_lag1,24.362524509747818
rankp_Master_mconsumospesos,24.16549294598898
Visa_mfinanciacion_limite,23.924664009730016
ctrx_quarter_delta2,23.68239369837443
chomebanking_transacciones_ratioavg6,23.581763134638468
rankp_mtransferencias_emitidas,23.55959369405111
Master_msaldototal_tend6,23.454280312220256
mcomisiones_mantenimiento_delta2,23.31676489130656
mrentabilidad,23.29570673974355
ccheques_emitidos_ratioavg6,23.024628044128416
ctrx_quarter_lag1,22.908590328852334
mcuenta_corriente_max6,22.71210149669647
chomebanking_transacciones_lag2,22.565443712870277
mrentabilidad_annual_lag1,22.342025634129847
ctrx_quarter_tend6,22.28210690148671
ctarjeta_master_debitos_automaticos_ratioavg6,22.012948370933536
rankp_mrentabilidad_annual,21.517751893361414
rankp_ccajas_transacciones,21.275096972147626
rankp_Visa_status,21.026285539627075
rankp_Master_mlimitecompra,20.926317296981814
mcomisiones_mantenimiento_delta1,20.873788785934444
ccuenta_debitos_automaticos_delta2,20.608658517837526
Master_mfinanciacion_limite_lag2,20.597503516515097
mtransferencias_emitidas_tend6,20.458061610857648
Visa_mpagominimo_delta1,20.289704276720684
kmes,20.224591856638586
Visa_msaldopesos_lag2,20.22404460875193
Master_msaldopesos,20.11381490198772
ctarjeta_visa_transacciones_delta1,20.050768196741743
tmobile_app_tend6,19.951648174285886
rankn_cprestamos_personales,19.770619476954142
mpayroll_sobre_edad_delta1,19.75386559867859
Master_fechaalta_lag1,19.727675868988044
Visa_msaldopesos_tend6,19.697611369450886
mcomisiones_mantenimiento_lag1,19.666808092753097
mrentabilidad_lag2,19.566061795552567
Visa_mpagominimo_delta2,19.522436565399172
mpayroll_sobre_edad_lag2,19.487365213394163
Visa_Fvencimiento_lag2,19.10889675076803
chomebanking_transacciones_lag1,19.101640983581547
tcuentas_lag2,18.626332097371417
cpagomiscuentas_tend6,18.560194519042966
Master_mfinanciacion_limite_tend6,18.49200963147482
ctrx_quarter_normalizado_lag1,18.395095425923664
rankp_mcomisiones_otras,18.33787416203817
Visa_cconsumos,18.332757083892822
Visa_mlimitecompra,18.304878606796265
ctarjeta_debito,18.264911055246987
ctarjeta_debito_min6,18.187172278722123
rankp_Master_mpagospesos,17.833841225306195
ccomisiones_mantenimiento,17.54904063606262
mtarjeta_visa_descuentos,17.547158375422157
cdescubierto_preacordado_min6,17.484565672556563
mprestamos_hipotecarios_max6,17.420697116851805
cpayroll_trx_tend6,17.356783647537227
kmes_tend6,17.29552842458089
ccomisiones_mantenimiento_lag2,17.244519213994344
Visa_mconsumospesos_lag2,16.947221448898315
Visa_mfinanciacion_limite_lag1,16.801732126235965
ctransferencias_recibidas_ratioavg6,16.682311154683433
mcaja_ahorro_dolares_max6,16.445711666107176
cprestamos_personales_max6,16.3040567779541
Master_status_tend6,16.30069395256043
Master_mfinanciacion_limite_lag1,16.257196262041724
mcomisiones_lag2,16.20772451400757
Master_mlimitecompra_lag2,16.195679506937665
ctrx_quarter_normalizado_delta2,16.091790762583415
tcuentas_lag1,15.878142883300777
mcheques_emitidos_ratioavg6,15.84605143038432
mcuenta_debitos_automaticos_tend6,15.771938226699833
mtransferencias_emitidas,15.257449429194137
mcaja_ahorro_dolares_min6,15.017270835876467
ctarjeta_visa_debitos_automaticos_lag2,14.836203559557598
Visa_Finiciomora_ratioavg6,14.725251437505088
Visa_fultimo_cierre_tend6,14.55174603017171
internet_min6,14.54208269309998
mtransferencias_emitidas_lag1,14.523503475824988
Visa_msaldototal_tend6,14.123875443776447
rankp_mcuenta_debitos_automaticos,13.92109500439961
cpagomiscuentas_ratioavg6,13.71471053727468
mcaja_ahorro_dolares,13.683209613164264
rankn_Visa_mlimitecompra,13.477750425338746
ctarjeta_debito_transacciones_ratioavg6,13.400721901575725
Master_mpagospesos_ratioavg6,13.398064109166462
mcaja_ahorro_dolares_tend6,13.249647050857542
Visa_Fvencimiento_lag1,13.147312593460084
rankn_mtransferencias_recibidas,13.045028364181517
mcomisiones,13.018038105964658
mcuentas_saldo_lag2,12.940637983322146
Visa_msaldopesos_lag1,12.90967350578308
rankp_Visa_mpagospesos,12.73851072311401
cliente_antiguedad_lag1,12.707294728279116
ctrx_quarter_normalizado_tend6,12.686518775939941
ctarjeta_visa_debitos_automaticos_lag1,12.676163383483889
cplazo_fijo_ratioavg6,12.671502086639405
rankp_Visa_mfinanciacion_limite_1,12.638123971939088
rankp_Visa_Fvencimiento,12.580850531895951
mtarjeta_visa_consumo_max6,12.418213427861533
mpasivos_margen_lag1,12.319180279413855
Visa_cconsumos_delta1,12.280063443183902
Visa_mlimitecompra_lag1,12.099030915896094
Visa_fultimo_cierre,11.979461740493775
Visa_fechaalta_tend6,11.627748633384707
Visa_mconsumospesos_lag1,11.5667555325826
Master_mlimitecompra_lag1,11.559106772740686
rankn_Visa_msaldototal,11.42781480026245
Master_Fvencimiento_lag1,11.33131333001455
rankn_ccallcenter_transacciones,11.256715607325232
rankn_Visa_msaldopesos,11.22712859408061
Visa_mpagominimo_ratioavg6,11.206934942245482
Visa_mfinanciacion_limite_ratioavg6,11.155803995132446
rankp_Visa_mconsumosdolares,11.081236793518066
mtransferencias_recibidas_ratioavg6,10.963201770146691
Visa_Finiciomora_tend6,10.901679533004762
rankp_tmobile_app,10.808288744608559
mrentabilidad_min6,10.799404218355813
mcomisiones_otras,10.771362913767497
Visa_cconsumos_delta2,10.746992933273315
Master_msaldopesos_tend6,10.50882035509745
Visa_msaldototal_lag1,10.5060382754008
mautoservicio_ratioavg6,10.348783108075459
mextraccion_autoservicio_ratioavg6,10.29373810450236
Visa_mconsumototal,10.095593160629273
ctrx_quarter_lag2,9.99506950759888
internet_lag1,9.79174010848999
rankp_mrentabilidad,9.75026513195038
Master_mpagominimo_delta2,9.709730435689291
rankn_thomebanking,9.702423568725587
cmobile_app_trx_ratioavg6,9.637850762367247
rankp_mcaja_ahorro_dolares,9.60093162759145
Master_msaldopesos_lag2,9.492696245829267
ctarjeta_visa_debitos_automaticos_tend6,9.416460591634115
Master_cconsumos_tend6,9.34211660512288
rankp_cpagomiscuentas,9.291620082537332
ccajas_consultas_tend6,9.281738357543945
mcuenta_corriente_delta1,9.237968132972716
Visa_msaldototal_lag2,9.173762271881104
mactivos_margen_delta2,9.121365460713703
cextraccion_autoservicio_ratioavg6,9.092650139490763
ctransferencias_recibidas_lag2,9.021745195388794
mpayroll_sobre_edad_lag1,8.99268953132629
rankn_mtransferencias_emitidas,8.796801564534507
Master_Fvencimiento_lag2,8.794595138549804
mcomisiones_otras_ratioavg6,8.718930866877237
Visa_delinquency_lag1,8.419745228449504
rankn_mcuenta_debitos_automaticos,8.395374447504677
Master_mpagominimo_delta1,8.35576530647278
tcallcenter_tend6,8.323023419062299
ctarjeta_visa_transacciones_max6,8.253420296669004
Master_delinquency_tend6,8.241949323654174
rankn_cpayroll_trx,8.210366271336873
mautoservicio,7.989241814931235
ccomisiones_otras_ratioavg6,7.713031052271527
cmobile_app_trx,7.586277122497559
rankp_Visa_mconsumospesos,7.550289228757222
Visa_mconsumospesos_tend6,7.534424146016439
Visa_fultimo_cierre_lag2,7.443861171722413
mrentabilidad_lag1,7.3855827916463195
ctarjeta_master,7.378669905980429
mcomisiones_ratioavg6,7.293403901418049
mcuenta_debitos_automaticos_delta2,7.20980379740397
Visa_mfinanciacion_limite_tend6,7.175169366518656
Master_mpagospesos,7.133014828364055
rankp_chomebanking_transacciones_1,7.099315896034241
rankp_mtransferencias_recibidas_1,7.039883538564046
Visa_Fvencimiento_tend6,7.004179977416994
cprestamos_personales_lag2,6.935330903689066
Master_fechaalta_tend6,6.911603808085121
ctransferencias_emitidas_delta2,6.732028404871622
mextraccion_autoservicio,6.681145891825357
mpasivos_margen_lag2,6.557808336257935
rankn_Visa_status,6.54917373720805
Master_Fvencimiento_ratioavg6,6.522966341654458
rankn_Master_mlimitecompra,6.506160813013711
rankp_Visa_cconsumos,6.45839640490214
ctarjeta_visa_transacciones_delta2,6.456857080459595
mcomisiones_tend6,6.411857928593952
mcomisiones_otras_tend6,6.3270993913014735
Visa_mconsumosdolares,6.258199892679851
internet_lag2,6.231621271769206
mpayroll_lag1,6.220622903823854
ctarjeta_debito_transacciones_max6,6.175072900454205
mautoservicio_max6,6.173630956013997
Master_mpagominimo_lag1,6.052413775126138
catm_trx_ratioavg6,5.911770266215006
Visa_mpagospesos_lag1,5.895596064885459
rankn_mrentabilidad_annual,5.877660772323609
rankp_Master_mfinanciacion_limite_1,5.798348594665526
cdescubierto_preacordado_lag2,5.762886870702108
Visa_status_ratioavg6,5.7101614290873215
ccajas_consultas,5.573323623657225
rankp_ccomisiones_otras,5.538708165486653
mrentabilidad_annual_delta1,5.517142304738365
ccajas_otras_ratioavg6,5.4902766259511315
mprestamos_prendarios_max6,5.45839645576477
ccomisiones_otras_lag2,5.4413485066095975
cmobile_app_trx_lag1,5.362186359405516
cplazo_fijo_tend6,5.325435237248738
mcaja_ahorro_dolares_delta2,5.243190132776897
rankp_Master_mlimitecompra_1,5.1885253359476735
cproductos_lag2,5.173444199879964
ctarjeta_debito_transacciones_lag2,5.1407551727294925
mpagomiscuentas_ratioavg6,5.0507371247609445
mtransferencias_recibidas_tend6,5.025809499104818
ccheques_depositados_ratioavg6,5.013116410573322
ccaja_seguridad_lag2,4.984080410003663
tcuentas_max6,4.925434247334798
mtarjeta_master_consumo_ratioavg6,4.905706455230713
Master_mconsumospesos_tend6,4.827730400085449
cproductos_min6,4.816262334823607
cprestamos_personales_lag1,4.788172927220662
kmes_lag2,4.725947602589925
mtarjeta_master_consumo_max6,4.556630596160887
mttarjeta_master_debitos_automaticos_ratioavg6,4.487384103775024
Visa_msaldototal_delta2,4.486413172403973
Visa_mlimitecompra_tend6,4.29327923933665
rankn_Visa_mfinanciacion_limite,4.140573937733968
ctransferencias_recibidas,4.063346864700317
rankn_chomebanking_transacciones,4.036792399088542
Master_msaldototal_ratioavg6,4.006367529551188
Visa_mconsumosdolares_lag2,3.994586068471273
mpasivos_margen_min6,3.986990134557088
rankn_mcomisiones_mantenimiento,3.9637149696350105
Visa_mconsumosdolares_tend6,3.9603634602228803
cproductos_lag1,3.91515065129598
cmobile_app_trx_lag2,3.8991914927164704
Master_delinquency_ratioavg6,3.8732412128448486
mplazo_fijo_dolares,3.862669068654378
rankn_Master_msaldototal,3.8447847531636556
mprestamos_prendarios_ratioavg6,3.8214648329416914
ccajas_extracciones_ratioavg6,3.7818162339528403
ctarjeta_master_debitos_automaticos_tend6,3.672020196914673
mcheques_depositados_rechazados_ratioavg6,3.4355991592407222
rankp_mttarjeta_visa_debitos_automaticos,3.410819869359335
ctarjeta_visa_transacciones_min6,3.3948717295328774
chomebanking_transacciones_tend6,3.3458236007690427
