,0
mpagomiscuentas_lag1,11.154089991251627
ccaja_ahorro_min6,10.954970105489094
rankn_ctarjeta_visa_debitos_automaticos,10.943483225504558
Master_mconsumospesos,10.018576622009277
mrentabilidad_delta1,10.007826614379884
mcheques_emitidos_rechazados_ratioavg6,9.783050028483073
ccomisiones_otras_ratioavg6,9.608796691894531
tmobile_app_delta2,9.286096636454264
active_quarter_min6,9.233586819966634
mrentabilidad_annual_delta1,8.68662659327189
thomebanking_delta1,8.485063362121583
mrentabilidad_annual_delta2,8.440456708272299
ctarjeta_master_transacciones_max6,8.18370672861735
Visa_mpagado,8.151733462015788
tmobile_app_delta1,8.025609842936198
Visa_mfinanciacion_limite_delta2,7.289159901936849
Visa_mlimitecompra_delta1,6.831650002797445
ccaja_ahorro_lag2,6.639306640625
Visa_mpagado_lag1,6.63556334177653
ccheques_depositados,6.5569000244140625
mpagodeservicios,6.247000026702881
rankn_tcallcenter,6.089553387959798
Visa_msaldodolares_lag1,5.7854567209879555
Master_mconsumototal,5.7180333455403645
mttarjeta_master_debitos_automaticos,5.5924166997273765
Master_msaldodolares_ratioavg6,5.50818665822347
rankn_ccomisiones_otras,5.491473388671875
ccomisiones_otras,5.475740114847819
active_quarter_ratioavg6,5.262439918518067
Visa_delinquency_delta2,5.127810096740722
mautoservicio_min6,5.0885367075602215
ccomisiones_otras_lag1,4.831123288472494
Visa_msaldodolares_delta1,4.775736618041992
mforex_buy_tend6,4.589870007832845
cinversion1,4.5013933181762695
cextraccion_autoservicio,4.432916641235352
ccajas_otras_tend6,4.329419962565104
ccajas_extracciones_tend6,4.065486590067546
Master_cconsumos,3.8531000137329103
ccheques_depositados_tend6,3.698246637980143
Master_mconsumosdolares_ratioavg6,3.6911900202433268
rankn_ccajas_consultas,3.6369300206502277
internet_lag2,3.448373285929362
cseguro_vida_max6,3.3093599955240887
ctarjeta_master_transacciones_lag1,3.3053833643595376
cprestamos_prendarios,3.2980967203776044
cforex_buy_tend6,3.245663324991862
ccuenta_debitos_automaticos,3.0549633661905924
Visa_mfinanciacion_limite_delta1,2.769583320617676
cseguro_vida,2.683643341064453
Visa_mpagosdolares,2.591759999593099
ctarjeta_visa_descuentos,2.5425167083740234
matm_other_lag1,2.484689966837565
mforex_sell,2.383836619059245
Master_mpagado,2.3481099446614584
ctarjeta_master_descuentos,2.056569989522298
cseguro_vida_min6,1.7731566747029623
ccajas_extracciones,1.693340047200521
active_quarter,1.6657066980997721
catm_trx,1.589526685078939
mprestamos_prendarios_delta2,1.2769433657328289
cseguro_accidentes_personales,1.2637866973876952
cforex,1.2579366048177083
ctarjeta_master_lag1,1.0661900202433268
ccheques_emitidos_rechazados_tend6,1.0511399904886882
catm_trx_other_lag2,0.7697133382161458
ccajas_depositos,0.7215066909790039
catm_trx_other,0.6830699920654297
mforex_sell_lag1,0.6711100260416667
ccajeros_propios_descuentos_ratioavg6,0.6392533620198567
mcaja_ahorro_adicional,0.634013303120931
mtarjeta_visa_descuentos_tend6,0.5854366938273112
Master_mpagosdolares,0.5645166397094726
cseguro_vivienda,0.5599199930826823
minversion1_dolares,0.0
mcheques_emitidos_rechazados_delta1,0.0
cforex_buy,0.0
mplazo_fijo_pesos,0.0
Master_madelantodolares,0.0
ccheques_depositados_rechazados_tend6,0.0
mcheques_depositados_rechazados,0.0
cinversion2,0.0
mpayroll2,0.0
mcheques_depositados_rechazados_tend6,0.0
cpagodeservicios,0.0
Master_madelantopesos,0.0
Visa_cadelantosefectivo,0.0
Master_mconsumosdolares,0.0
mcuenta_corriente_adicional,0.0
ccheques_depositados_rechazados,0.0
matm_other,0.0
ccajeros_propios_descuentos,0.0
Visa_madelantopesos,0.0
mforex_buy,0.0
Visa_madelantodolares,0.0
cseguro_auto,0.0
mcajeros_propios_descuentos_tend6,0.0
Master_mpagosdolares_ratioavg6,0.0
cliente_vip,0.0
cpayroll2_trx,0.0
Master_cadelantosefectivo,0.0
ccuenta_corriente,0.0
Master_msaldodolares,0.0
mcajeros_propios_descuentos,0.0
cforex_sell,0.0
ctarjeta_master_debitos_automaticos,0.0
