,0
ctarjeta_master_debitos_automaticos_ratioavg6,13.303395432154337
Master_delinquency_ratioavg6,13.230641029357912
ctarjeta_visa_debitos_automaticos_tend6,13.08895769373576
ccallcenter_transacciones,12.997488304138185
ctrx_quarter_lag1,12.83705717372894
Master_msaldopesos_lag2,12.77278147029877
rankp_cpagomiscuentas,12.764647973378496
ccallcenter_transacciones_delta2,12.737163789749141
ctarjeta_visa_debitos_automaticos_lag1,12.735962087631224
cprestamos_personales_tend6,12.612728624979656
cplazo_fijo_ratioavg6,12.297741904258727
rankp_mrentabilidad,12.202337680180868
rankp_Visa_mfinanciacion_limite_1,12.132216128667194
Master_mfinanciacion_limite_tend6,12.09468952846527
Visa_Fvencimiento_lag1,11.927597594261167
Master_Fvencimiento_ratioavg6,11.878475268999734
rankp_ccuenta_debitos_automaticos,11.85222289721171
mrentabilidad_min6,11.805296566327415
ctarjeta_debito,11.7454314215978
tcuentas_lag1,11.679010629018144
Visa_msaldototal_tend6,11.67473061879476
Master_Fvencimiento_lag1,11.619215568860376
rankp_Visa_mpagospesos,11.534373611768086
rankp_ccajas_transacciones,11.521925869305928
Visa_cconsumos_delta2,11.262015958468117
Master_mlimitecompra_lag1,11.038085301399233
mcomisiones,10.734047003746031
Master_Fvencimiento_lag2,10.668239240964255
Visa_mfinanciacion_limite_tend6,10.66274713261922
kmes_lag2,10.651797065734863
internet_lag1,10.595274231592814
Visa_fultimo_cierre_tend6,10.529183174133301
mcheques_depositados_rechazados_ratioavg6,10.523125944773357
mtransferencias_emitidas,10.497914374351502
Visa_cconsumos_delta1,10.489085664431254
Master_cconsumos_tend6,10.211888116200763
cliente_antiguedad_max6,10.124583090146384
ctarjeta_visa_transacciones_delta1,10.056115542093911
mrentabilidad_lag1,10.040423678398133
rankp_Visa_mconsumospesos,10.03831184387207
mplazo_fijo_dolares,9.886202641805015
Visa_mlimitecompra_lag1,9.72524612935384
ccajas_consultas_tend6,9.712726563135783
rankp_mcomisiones_otras,9.71121558729808
ctransferencias_emitidas_delta2,9.660312340418498
ctarjeta_debito_transacciones_ratioavg6,9.594877265294393
mactivos_margen_delta2,9.541689306577045
ctransferencias_recibidas_lag2,9.539953370412187
cmobile_app_trx_ratioavg6,9.465701730092368
rankn_Visa_mlimitecompra,9.403697502772014
tmobile_app_tend6,9.35612813154856
mpagomiscuentas_tend6,9.279761430422464
Master_mpagominimo_delta2,9.267885068893435
Visa_mpagominimo_ratioavg6,9.219726933797203
Visa_msaldototal_lag2,9.095567008018492
cdescubierto_preacordado_lag1,8.981714693069454
ctrx_quarter_normalizado_tend6,8.864737742424012
rankn_cproductos,8.780441302617389
rankp_mcuenta_debitos_automaticos_1,8.644139705022177
mtarjeta_master_consumo_max6,8.605590140024821
cmobile_app_trx,8.54698344707489
rankn_thomebanking,8.515507899920145
rankn_Visa_status,8.29843920389811
ctransferencias_recibidas_ratioavg6,8.245820558230083
Visa_mconsumospesos_tend6,8.20145132891337
mcuentas_saldo_lag1,8.058767662366233
mcaja_ahorro_tend6,8.013030632019042
chomebanking_transacciones_lag1,7.998726029713948
ctarjeta_master_debitos_automaticos_tend6,7.980957870165507
rankp_Master_mlimitecompra_1,7.865380732854208
cpagomiscuentas_ratioavg6,7.7895440451304125
mcuentas_saldo_lag2,7.700478603363036
rankp_chomebanking_transacciones_1,7.688875004768372
